# t	u	y	backlog	allocated_capacity	service_rate	response_time
# model_name=cloud_server_workload, controlled_output=latency_deviation, dt=0.2 sec, dt_sim=0.02 sec, input_type=alternating_steps, preg_blackbox_enabled=False, r_preg=1, backlog_nom=8, arrival_rate=5, service_nom=5, service_gain=3, tau_capacity=1.5, half_saturation=2, abandonment=0.03, latency_gain=0.18
3.7800000000e+01	0.0000000000e+00	1.5184067841e+00	1.6435593245e+01	5.0000000000e+00	4.4575710221e+00	2.9584067841e+00
3.8000000000e+01	0.0000000000e+00	1.5201732707e+00	1.6445407059e+01	5.0000000000e+00	4.4578596196e+00	2.9601732707e+00
3.8200000000e+01	0.0000000000e+00	1.5219188985e+00	1.6455104991e+01	5.0000000000e+00	4.4581445077e+00	2.9619188985e+00
3.8400000000e+01	0.0000000000e+00	1.5236439244e+00	1.6464688469e+01	5.0000000000e+00	4.4584257397e+00	2.9636439244e+00
3.8600000000e+01	0.0000000000e+00	1.5253486021e+00	1.6474158900e+01	5.0000000000e+00	4.4587033676e+00	2.9653486021e+00
3.8800000000e+01	0.0000000000e+00	1.5270331815e+00	1.6483517675e+01	5.0000000000e+00	4.4589774427e+00	2.9670331815e+00
3.9000000000e+01	0.0000000000e+00	1.5286979097e+00	1.6492766165e+01	5.0000000000e+00	4.4592480156e+00	2.9686979097e+00
3.9200000000e+01	0.0000000000e+00	1.5303430302e+00	1.6501905723e+01	5.0000000000e+00	4.4595151359e+00	2.9703430302e+00
3.9400000000e+01	0.0000000000e+00	1.5319687832e+00	1.6510937684e+01	5.0000000000e+00	4.4597788523e+00	2.9719687832e+00
3.9600000000e+01	0.0000000000e+00	1.5335754059e+00	1.6519863366e+01	5.0000000000e+00	4.4600392129e+00	2.9735754059e+00
3.9800000000e+01	0.0000000000e+00	1.5351631325e+00	1.6528684069e+01	5.0000000000e+00	4.4602962648e+00	2.9751631325e+00
4.0000000000e+01	0.0000000000e+00	1.5367321937e+00	1.6537401076e+01	5.0000000000e+00	4.4605500545e+00	2.9767321937e+00
4.0200000000e+01	0.0000000000e+00	1.5382828177e+00	1.6546015654e+01	5.0000000000e+00	4.4608006277e+00	2.9782828177e+00
4.0400000000e+01	0.0000000000e+00	1.5398152292e+00	1.6554529051e+01	5.0000000000e+00	4.4610480292e+00	2.9798152292e+00
4.0600000000e+01	0.0000000000e+00	1.5413296503e+00	1.6562942502e+01	5.0000000000e+00	4.4612923033e+00	2.9813296503e+00
4.0800000000e+01	0.0000000000e+00	1.5428263001e+00	1.6571257223e+01	5.0000000000e+00	4.4615334934e+00	2.9828263001e+00
4.1000000000e+01	0.0000000000e+00	1.5443053948e+00	1.6579474416e+01	5.0000000000e+00	4.4617716424e+00	2.9843053948e+00
4.1200000000e+01	0.0000000000e+00	1.5457671478e+00	1.6587595266e+01	5.0000000000e+00	4.4620067923e+00	2.9857671478e+00
4.1400000000e+01	0.0000000000e+00	1.5472117697e+00	1.6595620943e+01	5.0000000000e+00	4.4622389846e+00	2.9872117697e+00
4.1600000000e+01	0.0000000000e+00	1.5486394685e+00	1.6603552603e+01	5.0000000000e+00	4.4624682600e+00	2.9886394685e+00
4.1800000000e+01	0.0000000000e+00	1.5500504494e+00	1.6611391385e+01	5.0000000000e+00	4.4626946587e+00	2.9900504494e+00
4.2000000000e+01	0.0000000000e+00	1.5514449148e+00	1.6619138415e+01	5.0000000000e+00	4.4629182201e+00	2.9914449148e+00
4.2200000000e+01	0.0000000000e+00	1.5528230647e+00	1.6626794804e+01	5.0000000000e+00	4.4631389831e+00	2.9928230647e+00
4.2400000000e+01	0.0000000000e+00	1.5541850966e+00	1.6634361648e+01	5.0000000000e+00	4.4633569859e+00	2.9941850966e+00
4.2600000000e+01	0.0000000000e+00	1.5555312051e+00	1.6641840028e+01	5.0000000000e+00	4.4635722662e+00	2.9955312051e+00
4.2800000000e+01	0.0000000000e+00	1.5568615826e+00	1.6649231015e+01	5.0000000000e+00	4.4637848610e+00	2.9968615826e+00
4.3000000000e+01	0.0000000000e+00	1.5581764190e+00	1.6656535661e+01	5.0000000000e+00	4.4639948069e+00	2.9981764190e+00
4.3200000000e+01	0.0000000000e+00	1.5594759016e+00	1.6663755009e+01	5.0000000000e+00	4.4642021396e+00	2.9994759016e+00
4.3400000000e+01	0.0000000000e+00	1.5607602154e+00	1.6670890086e+01	5.0000000000e+00	4.4644068947e+00	3.0007602154e+00
4.3600000000e+01	0.0000000000e+00	1.5620295431e+00	1.6677941906e+01	5.0000000000e+00	4.4646091068e+00	3.0020295431e+00
4.3800000000e+01	0.0000000000e+00	1.5632840649e+00	1.6684911472e+01	5.0000000000e+00	4.4648088103e+00	3.0032840649e+00
4.4000000000e+01	0.0000000000e+00	1.5645239589e+00	1.6691799772e+01	5.0000000000e+00	4.4650060389e+00	3.0045239589e+00
4.4200000000e+01	0.0000000000e+00	1.5657494008e+00	1.6698607782e+01	5.0000000000e+00	4.4652008258e+00	3.0057494008e+00
4.4400000000e+01	0.0000000000e+00	1.5669605641e+00	1.6705336467e+01	5.0000000000e+00	4.4653932038e+00	3.0069605641e+00
4.4600000000e+01	0.0000000000e+00	1.5681576201e+00	1.6711986778e+01	5.0000000000e+00	4.4655832051e+00	3.0081576201e+00
4.4800000000e+01	0.0000000000e+00	1.5693407379e+00	1.6718559655e+01	5.0000000000e+00	4.4657708614e+00	3.0093407379e+00
4.5000000000e+01	0.0000000000e+00	1.5705100845e+00	1.6725056025e+01	5.0000000000e+00	4.4659562040e+00	3.0105100845e+00
4.5200000000e+01	0.0000000000e+00	1.5716658248e+00	1.6731476804e+01	5.0000000000e+00	4.4661392636e+00	3.0116658248e+00
4.5400000000e+01	0.0000000000e+00	1.5728081216e+00	1.6737822898e+01	5.0000000000e+00	4.4663200707e+00	3.0128081216e+00
4.5600000000e+01	0.0000000000e+00	1.5739371355e+00	1.6744095197e+01	5.0000000000e+00	4.4664986549e+00	3.0139371355e+00
4.5800000000e+01	0.0000000000e+00	1.5750530253e+00	1.6750294585e+01	5.0000000000e+00	4.4666750458e+00	3.0150530253e+00
4.6000000000e+01	0.0000000000e+00	1.5761559478e+00	1.6756421932e+01	5.0000000000e+00	4.4668492724e+00	3.0161559478e+00
4.6200000000e+01	0.0000000000e+00	1.5772460576e+00	1.6762478098e+01	5.0000000000e+00	4.4670213632e+00	3.0172460576e+00
4.6400000000e+01	0.0000000000e+00	1.5783235076e+00	1.6768463931e+01	5.0000000000e+00	4.4671913463e+00	3.0183235076e+00
4.6600000000e+01	0.0000000000e+00	1.5793884486e+00	1.6774380270e+01	5.0000000000e+00	4.4673592493e+00	3.0193884486e+00
4.6800000000e+01	0.0000000000e+00	1.5804410296e+00	1.6780227942e+01	5.0000000000e+00	4.4675250998e+00	3.0204410296e+00
4.7000000000e+01	0.0000000000e+00	1.5814813978e+00	1.6786007765e+01	5.0000000000e+00	4.4676889244e+00	3.0214813978e+00
4.7200000000e+01	0.0000000000e+00	1.5825096984e+00	1.6791720547e+01	5.0000000000e+00	4.4678507497e+00	3.0225096984e+00
4.7400000000e+01	0.0000000000e+00	1.5835260749e+00	1.6797367083e+01	5.0000000000e+00	4.4680106019e+00	3.0235260749e+00
4.7600000000e+01	0.0000000000e+00	1.5845306691e+00	1.6802948162e+01	5.0000000000e+00	4.4681685067e+00	3.0245306691e+00
4.7800000000e+01	0.0000000000e+00	1.5855236208e+00	1.6808464560e+01	5.0000000000e+00	4.4683244893e+00	3.0255236208e+00
4.8000000000e+01	0.0000000000e+00	1.5865050682e+00	1.6813917045e+01	5.0000000000e+00	4.4684785749e+00	3.0265050682e+00
4.8200000000e+01	0.0000000000e+00	1.5874751478e+00	1.6819306376e+01	5.0000000000e+00	4.4686307880e+00	3.0274751478e+00
4.8400000000e+01	0.0000000000e+00	1.5884339943e+00	1.6824633302e+01	5.0000000000e+00	4.4687811529e+00	3.0284339943e+00
4.8600000000e+01	0.0000000000e+00	1.5893817409e+00	1.6829898561e+01	5.0000000000e+00	4.4689296935e+00	3.0293817409e+00
4.8800000000e+01	0.0000000000e+00	1.5903185190e+00	1.6835102884e+01	5.0000000000e+00	4.4690764334e+00	3.0303185190e+00
4.9000000000e+01	0.0000000000e+00	1.5912444585e+00	1.6840246992e+01	5.0000000000e+00	4.4692213959e+00	3.0312444585e+00
4.9200000000e+01	0.0000000000e+00	1.5921596875e+00	1.6845331597e+01	5.0000000000e+00	4.4693646037e+00	3.0321596875e+00
4.9400000000e+01	0.0000000000e+00	1.5930643327e+00	1.6850357404e+01	5.0000000000e+00	4.4695060796e+00	3.0330643327e+00
4.9600000000e+01	0.0000000000e+00	1.5939585192e+00	1.6855325107e+01	5.0000000000e+00	4.4696458458e+00	3.0339585192e+00
4.9800000000e+01	0.0000000000e+00	1.5948423705e+00	1.6860235392e+01	5.0000000000e+00	4.4697839241e+00	3.0348423705e+00
5.0000000000e+01	0.0000000000e+00	1.5957160087e+00	1.6865088937e+01	5.0000000000e+00	4.4699203363e+00	3.0357160087e+00
5.0200000000e+01	0.0000000000e+00	1.5965795541e+00	1.6869886412e+01	5.0000000000e+00	4.4700551036e+00	3.0365795541e+00
5.0400000000e+01	0.0000000000e+00	1.5974331260e+00	1.6874628478e+01	5.0000000000e+00	4.4701882471e+00	3.0374331260e+00
5.0600000000e+01	0.0000000000e+00	1.5982768418e+00	1.6879315788e+01	5.0000000000e+00	4.4703197874e+00	3.0382768418e+00
5.0800000000e+01	0.0000000000e+00	1.5991108177e+00	1.6883948987e+01	5.0000000000e+00	4.4704497451e+00	3.0391108177e+00
5.1000000000e+01	0.0000000000e+00	1.5999351683e+00	1.6888528713e+01	5.0000000000e+00	4.4705781402e+00	3.0399351683e+00
5.1200000000e+01	0.0000000000e+00	1.6007500071e+00	1.6893055595e+01	5.0000000000e+00	4.4707049926e+00	3.0407500071e+00
5.1400000000e+01	0.0000000000e+00	1.6015554458e+00	1.6897530255e+01	5.0000000000e+00	4.4708303220e+00	3.0415554458e+00
5.1600000000e+01	0.0000000000e+00	1.6023515952e+00	1.6901953306e+01	5.0000000000e+00	4.4709541476e+00	3.0423515952e+00
5.1800000000e+01	0.0000000000e+00	1.6031385643e+00	1.6906325357e+01	5.0000000000e+00	4.4710764884e+00	3.0431385643e+00
5.2000000000e+01	0.0000000000e+00	1.6039164610e+00	1.6910647005e+01	5.0000000000e+00	4.4711973632e+00	3.0439164610e+00
5.2200000000e+01	0.0000000000e+00	1.6046853919e+00	1.6914918844e+01	5.0000000000e+00	4.4713167906e+00	3.0446853919e+00
5.2400000000e+01	0.0000000000e+00	1.6054454622e+00	1.6919141457e+01	5.0000000000e+00	4.4714347888e+00	3.0454454622e+00
5.2600000000e+01	0.0000000000e+00	1.6061967760e+00	1.6923315422e+01	5.0000000000e+00	4.4715513758e+00	3.0461967760e+00
5.2800000000e+01	0.0000000000e+00	1.6069394359e+00	1.6927441310e+01	5.0000000000e+00	4.4716665694e+00	3.0469394359e+00
5.3000000000e+01	0.0000000000e+00	1.6076735434e+00	1.6931519685e+01	5.0000000000e+00	4.4717803871e+00	3.0476735434e+00
5.3200000000e+01	0.0000000000e+00	1.6083991987e+00	1.6935551104e+01	5.0000000000e+00	4.4718928462e+00	3.0483991987e+00
5.3400000000e+01	0.0000000000e+00	1.6091165009e+00	1.6939536116e+01	5.0000000000e+00	4.4720039636e+00	3.0491165009e+00
5.3600000000e+01	0.0000000000e+00	1.6098255477e+00	1.6943475265e+01	5.0000000000e+00	4.4721137563e+00	3.0498255477e+00
5.3800000000e+01	0.0000000000e+00	1.6105264359e+00	1.6947369088e+01	5.0000000000e+00	4.4722222408e+00	3.0505264359e+00
5.4000000000e+01	0.0000000000e+00	1.6112192608e+00	1.6951218115e+01	5.0000000000e+00	4.4723294334e+00	3.0512192608e+00
5.4200000000e+01	0.0000000000e+00	1.6119041168e+00	1.6955022871e+01	5.0000000000e+00	4.4724353504e+00	3.0519041168e+00
5.4400000000e+01	0.0000000000e+00	1.6125810970e+00	1.6958783872e+01	5.0000000000e+00	4.4725400075e+00	3.0525810970e+00
5.4600000000e+01	0.0000000000e+00	1.6132502936e+00	1.6962501631e+01	5.0000000000e+00	4.4726434204e+00	3.0532502936e+00
5.4800000000e+01	0.0000000000e+00	1.6139117973e+00	1.6966176652e+01	5.0000000000e+00	4.4727456048e+00	3.0539117973e+00
5.5000000000e+01	0.0000000000e+00	1.6145656982e+00	1.6969809435e+01	5.0000000000e+00	4.4728465758e+00	3.0545656982e+00
5.5200000000e+01	0.0000000000e+00	1.6152120849e+00	1.6973400472e+01	5.0000000000e+00	4.4729463485e+00	3.0552120849e+00
5.5400000000e+01	0.0000000000e+00	1.6158510452e+00	1.6976950251e+01	5.0000000000e+00	4.4730449378e+00	3.0558510452e+00
5.5600000000e+01	0.0000000000e+00	1.6164826656e+00	1.6980459253e+01	5.0000000000e+00	4.4731423583e+00	3.0564826656e+00
5.5800000000e+01	0.0000000000e+00	1.6171070317e+00	1.6983927954e+01	5.0000000000e+00	4.4732386246e+00	3.0571070317e+00
5.6000000000e+01	0.0000000000e+00	1.6177242282e+00	1.6987356824e+01	5.0000000000e+00	4.4733337508e+00	3.0577242282e+00
5.6200000000e+01	0.0000000000e+00	1.6183343386e+00	1.6990746326e+01	5.0000000000e+00	4.4734277512e+00	3.0583343386e+00
5.6400000000e+01	0.0000000000e+00	1.6189374454e+00	1.6994096919e+01	5.0000000000e+00	4.4735206395e+00	3.0589374454e+00
5.6600000000e+01	0.0000000000e+00	1.6195336303e+00	1.6997409057e+01	5.0000000000e+00	4.4736124295e+00	3.0595336303e+00
5.6800000000e+01	0.0000000000e+00	1.6201229737e+00	1.7000683187e+01	5.0000000000e+00	4.4737031347e+00	3.0601229737e+00
5.7000000000e+01	0.0000000000e+00	1.6207055553e+00	1.7003919751e+01	5.0000000000e+00	4.4737927685e+00	3.0607055553e+00
5.7200000000e+01	0.0000000000e+00	1.6212814537e+00	1.7007119187e+01	5.0000000000e+00	4.4738813441e+00	3.0612814537e+00
5.7400000000e+01	0.0000000000e+00	1.6218507468e+00	1.7010281927e+01	5.0000000000e+00	4.4739688744e+00	3.0618507468e+00
5.7600000000e+01	0.0000000000e+00	1.6224135113e+00	1.7013408396e+01	5.0000000000e+00	4.4740553723e+00	3.0624135113e+00
5.7800000000e+01	0.0000000000e+00	1.6229698230e+00	1.7016499017e+01	5.0000000000e+00	4.4741408505e+00	3.0629698230e+00
5.8000000000e+01	0.0000000000e+00	1.6235197570e+00	1.7019554205e+01	5.0000000000e+00	4.4742253214e+00	3.0635197570e+00
5.8200000000e+01	0.0000000000e+00	1.6240633873e+00	1.7022574374e+01	5.0000000000e+00	4.4743087974e+00	3.0640633873e+00
5.8400000000e+01	0.0000000000e+00	1.6246007872e+00	1.7025559929e+01	5.0000000000e+00	4.4743912906e+00	3.0646007872e+00
5.8600000000e+01	0.0000000000e+00	1.6251320289e+00	1.7028511272e+01	5.0000000000e+00	4.4744728131e+00	3.0651320289e+00
5.8800000000e+01	0.0000000000e+00	1.6256571840e+00	1.7031428800e+01	5.0000000000e+00	4.4745533767e+00	3.0656571840e+00
5.9000000000e+01	0.0000000000e+00	1.6261763230e+00	1.7034312905e+01	5.0000000000e+00	4.4746329931e+00	3.0661763230e+00
5.9200000000e+01	0.0000000000e+00	1.6266895157e+00	1.7037163976e+01	5.0000000000e+00	4.4747116738e+00	3.0666895157e+00
5.9400000000e+01	0.0000000000e+00	1.6271968311e+00	1.7039982395e+01	5.0000000000e+00	4.4747894303e+00	3.0671968311e+00
5.9600000000e+01	0.0000000000e+00	1.6276983373e+00	1.7042768541e+01	5.0000000000e+00	4.4748662739e+00	3.0676983373e+00
5.9800000000e+01	0.0000000000e+00	1.6281941017e+00	1.7045522787e+01	5.0000000000e+00	4.4749422155e+00	3.0681941017e+00
6.0000000000e+01	0.0000000000e+00	1.6286841906e+00	1.7048245504e+01	5.0000000000e+00	4.4750172661e+00	3.0686841906e+00
6.0200000000e+01	0.0000000000e+00	1.6291686700e+00	1.7050937056e+01	5.0000000000e+00	4.4750914367e+00	3.0691686700e+00
6.0400000000e+01	0.0000000000e+00	1.6296476047e+00	1.7053597804e+01	5.0000000000e+00	4.4751647378e+00	3.0696476047e+00
6.0600000000e+01	0.0000000000e+00	1.6301210589e+00	1.7056228105e+01	5.0000000000e+00	4.4752371799e+00	3.0701210589e+00
6.0800000000e+01	0.0000000000e+00	1.6305890960e+00	1.7058828311e+01	5.0000000000e+00	4.4753087736e+00	3.0705890960e+00
6.1000000000e+01	0.0000000000e+00	1.6310517788e+00	1.7061398771e+01	5.0000000000e+00	4.4753795291e+00	3.0710517788e+00
6.1200000000e+01	0.0000000000e+00	1.6315091691e+00	1.7063939828e+01	5.0000000000e+00	4.4754494564e+00	3.0715091691e+00
6.1400000000e+01	0.0000000000e+00	1.6319613282e+00	1.7066451823e+01	5.0000000000e+00	4.4755185657e+00	3.0719613282e+00
6.1600000000e+01	0.0000000000e+00	1.6324083165e+00	1.7068935092e+01	5.0000000000e+00	4.4755868667e+00	3.0724083165e+00
6.1800000000e+01	0.0000000000e+00	1.6328501938e+00	1.7071389966e+01	5.0000000000e+00	4.4756543693e+00	3.0728501938e+00
6.2000000000e+01	0.0000000000e+00	1.6332870191e+00	1.7073816773e+01	5.0000000000e+00	4.4757210830e+00	3.0732870191e+00
6.2200000000e+01	0.0000000000e+00	1.6337188509e+00	1.7076215838e+01	5.0000000000e+00	4.4757870175e+00	3.0737188509e+00
6.2400000000e+01	0.0000000000e+00	1.6341457468e+00	1.7078587482e+01	5.0000000000e+00	4.4758521820e+00	3.0741457468e+00
6.2600000000e+01	0.0000000000e+00	1.6345677637e+00	1.7080932021e+01	5.0000000000e+00	4.4759165858e+00	3.0745677637e+00
6.2800000000e+01	0.0000000000e+00	1.6349849581e+00	1.7083249767e+01	5.0000000000e+00	4.4759802381e+00	3.0749849581e+00
6.3000000000e+01	0.0000000000e+00	1.6353973856e+00	1.7085541031e+01	5.0000000000e+00	4.4760431479e+00	3.0753973856e+00
6.3200000000e+01	0.0000000000e+00	1.6358051011e+00	1.7087806117e+01	5.0000000000e+00	4.4761053241e+00	3.0758051011e+00
6.3400000000e+01	0.0000000000e+00	1.6362081590e+00	1.7090045328e+01	5.0000000000e+00	4.4761667755e+00	3.0762081590e+00
6.3600000000e+01	0.0000000000e+00	1.6366066131e+00	1.7092258962e+01	5.0000000000e+00	4.4762275108e+00	3.0766066131e+00
6.3800000000e+01	0.0000000000e+00	1.6370005165e+00	1.7094447314e+01	5.0000000000e+00	4.4762875387e+00	3.0770005165e+00
6.4000000000e+01	0.0000000000e+00	1.6373899215e+00	1.7096610675e+01	5.0000000000e+00	4.4763468675e+00	3.0773899215e+00
6.4200000000e+01	0.0000000000e+00	1.6377748801e+00	1.7098749334e+01	5.0000000000e+00	4.4764055057e+00	3.0777748801e+00
6.4400000000e+01	0.0000000000e+00	1.6381554435e+00	1.7100863575e+01	5.0000000000e+00	4.4764634614e+00	3.0781554435e+00
6.4600000000e+01	0.0000000000e+00	1.6385316624e+00	1.7102953680e+01	5.0000000000e+00	4.4765207429e+00	3.0785316624e+00
6.4800000000e+01	0.0000000000e+00	1.6389035867e+00	1.7105019926e+01	5.0000000000e+00	4.4765773583e+00	3.0789035867e+00
6.5000000000e+01	0.0000000000e+00	1.6392712659e+00	1.7107062588e+01	5.0000000000e+00	4.4766333154e+00	3.0792712659e+00
6.5200000000e+01	0.0000000000e+00	1.6396347490e+00	1.7109081939e+01	5.0000000000e+00	4.4766886221e+00	3.0796347490e+00
6.5400000000e+01	0.0000000000e+00	1.6399940842e+00	1.7111078245e+01	5.0000000000e+00	4.4767432862e+00	3.0799940842e+00
6.5600000000e+01	0.0000000000e+00	1.6403493192e+00	1.7113051773e+01	5.0000000000e+00	4.4767973153e+00	3.0803493192e+00
6.5800000000e+01	0.0000000000e+00	1.6407005013e+00	1.7115002785e+01	5.0000000000e+00	4.4768507171e+00	3.0807005013e+00
6.6000000000e+01	0.0000000000e+00	1.6410476770e+00	1.7116931539e+01	5.0000000000e+00	4.4769034989e+00	3.0810476770e+00
6.6200000000e+01	0.0000000000e+00	1.6413908925e+00	1.7118838292e+01	5.0000000000e+00	4.4769556681e+00	3.0813908925e+00
6.6400000000e+01	0.0000000000e+00	1.6417301933e+00	1.7120723296e+01	5.0000000000e+00	4.4770072321e+00	3.0817301933e+00
6.6600000000e+01	0.0000000000e+00	1.6420656244e+00	1.7122586802e+01	5.0000000000e+00	4.4770581981e+00	3.0820656244e+00
6.6800000000e+01	0.0000000000e+00	1.6423972303e+00	1.7124429057e+01	5.0000000000e+00	4.4771085730e+00	3.0823972303e+00
6.7000000000e+01	0.0000000000e+00	1.6427250549e+00	1.7126250305e+01	5.0000000000e+00	4.4771583640e+00	3.0827250549e+00
6.7200000000e+01	0.0000000000e+00	1.6430491418e+00	1.7128050788e+01	5.0000000000e+00	4.4772075780e+00	3.0830491418e+00
6.7400000000e+01	0.0000000000e+00	1.6433695338e+00	1.7129830743e+01	5.0000000000e+00	4.4772562218e+00	3.0833695338e+00
6.7600000000e+01	0.0000000000e+00	1.6436862735e+00	1.7131590408e+01	5.0000000000e+00	4.4773043021e+00	3.0836862735e+00
6.7800000000e+01	0.0000000000e+00	1.6439994027e+00	1.7133330015e+01	5.0000000000e+00	4.4773518257e+00	3.0839994027e+00
6.8000000000e+01	0.0000000000e+00	1.6443089629e+00	1.7135049794e+01	5.0000000000e+00	4.4773987992e+00	3.0843089629e+00
6.8200000000e+01	0.0000000000e+00	1.6446149952e+00	1.7136749973e+01	5.0000000000e+00	4.4774452290e+00	3.0846149952e+00
6.8400000000e+01	0.0000000000e+00	1.6449175399e+00	1.7138430777e+01	5.0000000000e+00	4.4774911216e+00	3.0849175399e+00
6.8600000000e+01	0.0000000000e+00	1.6452166372e+00	1.7140092429e+01	5.0000000000e+00	4.4775364833e+00	3.0852166372e+00
6.8800000000e+01	0.0000000000e+00	1.6455123266e+00	1.7141735148e+01	5.0000000000e+00	4.4775813205e+00	3.0855123266e+00
6.9000000000e+01	0.0000000000e+00	1.6458046472e+00	1.7143359151e+01	5.0000000000e+00	4.4776256392e+00	3.0858046472e+00
6.9200000000e+01	0.0000000000e+00	1.6460936376e+00	1.7144964653e+01	5.0000000000e+00	4.4776694457e+00	3.0860936376e+00
6.9400000000e+01	0.0000000000e+00	1.6463793361e+00	1.7146551867e+01	5.0000000000e+00	4.4777127459e+00	3.0863793361e+00
6.9600000000e+01	0.0000000000e+00	1.6466617804e+00	1.7148121002e+01	5.0000000000e+00	4.4777555459e+00	3.0866617804e+00
6.9800000000e+01	0.0000000000e+00	1.6469410078e+00	1.7149672266e+01	5.0000000000e+00	4.4777978515e+00	3.0869410078e+00
7.0000000000e+01	0.0000000000e+00	1.6472170552e+00	1.7151205862e+01	5.0000000000e+00	4.4778396686e+00	3.0872170552e+00
7.0200000000e+01	0.0000000000e+00	1.6474899591e+00	1.7152721995e+01	5.0000000000e+00	4.4778810029e+00	3.0874899591e+00
7.0400000000e+01	0.0000000000e+00	1.6477597554e+00	1.7154220863e+01	5.0000000000e+00	4.4779218601e+00	3.0877597554e+00
7.0600000000e+01	0.0000000000e+00	1.6480264799e+00	1.7155702666e+01	5.0000000000e+00	4.4779622458e+00	3.0880264799e+00
7.0800000000e+01	0.0000000000e+00	1.6482901676e+00	1.7157167598e+01	5.0000000000e+00	4.4780021656e+00	3.0882901676e+00
7.1000000000e+01	0.0000000000e+00	1.6485508535e+00	1.7158615853e+01	5.0000000000e+00	4.4780416249e+00	3.0885508535e+00
7.1200000000e+01	0.0000000000e+00	1.6488085718e+00	1.7160047621e+01	5.0000000000e+00	4.4780806291e+00	3.0888085718e+00
7.1400000000e+01	0.0000000000e+00	1.6490633566e+00	1.7161463092e+01	5.0000000000e+00	4.4781191837e+00	3.0890633566e+00
7.1600000000e+01	0.0000000000e+00	1.6493152414e+00	1.7162862452e+01	5.0000000000e+00	4.4781572938e+00	3.0893152414e+00
7.1800000000e+01	0.0000000000e+00	1.6495642595e+00	1.7164245886e+01	5.0000000000e+00	4.4781949648e+00	3.0895642595e+00
7.2000000000e+01	0.0000000000e+00	1.6498104437e+00	1.7165613576e+01	5.0000000000e+00	4.4782322016e+00	3.0898104437e+00
7.2200000000e+01	0.0000000000e+00	1.6500538264e+00	1.7166965702e+01	5.0000000000e+00	4.4782690095e+00	3.0900538264e+00
7.2400000000e+01	0.0000000000e+00	1.6502944397e+00	1.7168302443e+01	5.0000000000e+00	4.4783053935e+00	3.0902944397e+00
7.2600000000e+01	0.0000000000e+00	1.6505323153e+00	1.7169623974e+01	5.0000000000e+00	4.4783413585e+00	3.0905323153e+00
7.2800000000e+01	0.0000000000e+00	1.6507674845e+00	1.7170930470e+01	5.0000000000e+00	4.4783769095e+00	3.0907674845e+00
7.3000000000e+01	0.0000000000e+00	1.6509999783e+00	1.7172222102e+01	5.0000000000e+00	4.4784120512e+00	3.0909999783e+00
7.3200000000e+01	0.0000000000e+00	1.6512298272e+00	1.7173499040e+01	5.0000000000e+00	4.4784467885e+00	3.0912298272e+00
7.3400000000e+01	0.0000000000e+00	1.6514570616e+00	1.7174761453e+01	5.0000000000e+00	4.4784811261e+00	3.0914570616e+00
7.3600000000e+01	0.0000000000e+00	1.6516817113e+00	1.7176009507e+01	5.0000000000e+00	4.4785150687e+00	3.0916817113e+00
7.3800000000e+01	0.0000000000e+00	1.6519038059e+00	1.7177243366e+01	5.0000000000e+00	4.4785486209e+00	3.0919038059e+00
7.4000000000e+01	0.0000000000e+00	1.6521233746e+00	1.7178463192e+01	5.0000000000e+00	4.4785817873e+00	3.0921233746e+00
7.4200000000e+01	0.0000000000e+00	1.6523404463e+00	1.7179669146e+01	5.0000000000e+00	4.4786145724e+00	3.0923404463e+00
7.4400000000e+01	0.0000000000e+00	1.6525550495e+00	1.7180861386e+01	5.0000000000e+00	4.4786469805e+00	3.0925550495e+00
7.4600000000e+01	0.0000000000e+00	1.6527672125e+00	1.7182040069e+01	5.0000000000e+00	4.4786790162e+00	3.0927672125e+00
7.4800000000e+01	0.0000000000e+00	1.6529769631e+00	1.7183205350e+01	5.0000000000e+00	4.4787106838e+00	3.0929769631e+00
7.5000000000e+01	0.0000000000e+00	1.6531843288e+00	1.7184357382e+01	5.0000000000e+00	4.4787419875e+00	3.0931843288e+00
7.5200000000e+01	0.0000000000e+00	1.6533893370e+00	1.7185496317e+01	5.0000000000e+00	4.4787729317e+00	3.0933893370e+00
7.5400000000e+01	0.0000000000e+00	1.6535920146e+00	1.7186622304e+01	5.0000000000e+00	4.4788035204e+00	3.0935920146e+00
7.5600000000e+01	0.0000000000e+00	1.6537923882e+00	1.7187735490e+01	5.0000000000e+00	4.4788337579e+00	3.0937923882e+00
